TRANSMITTER,DETECTEDID,datetime,X,Y,D,latitude,longitude,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-21,A69-9006-7849,2020-06-14 05:49:00,4114.5,6280.3,-0.607,34.41063,-119.55884,1,3.5,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63709.0,349,18.92080116,6/14/2020 5:49,6/13/2020 22:49,June,22,night,night,POINT (-119.55884 34.41063)
2020-21,A69-9006-7849,2020-06-14 05:50:00,4132.1,6252.14,-0.607,34.410376,-119.558648,3,3.2,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,165,63710.0,350,18.91685104,6/14/2020 5:50,6/13/2020 22:50,June,22,night,night,POINT (-119.558648 34.410376)
2020-21,A69-9006-7849,2020-06-14 05:51:00,4151.61,6220.32,-0.607,34.410089,-119.558436,1,3.5,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63711.0,351,18.91293907,6/14/2020 5:51,6/13/2020 22:51,June,22,night,night,POINT (-119.558436 34.410089)
2020-21,A69-9006-7849,2020-06-14 05:56:00,4240.03,6127.13,-0.607,34.40925,-119.557474,1,3.4,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,165,63716.0,356,18.89284325,6/14/2020 5:56,6/13/2020 22:56,June,22,night,night,POINT (-119.557474 34.40925)
2020-21,A69-9006-7849,2020-06-14 05:57:00,4268.48,6107.85,-0.607,34.409076,-119.557165,4,2.8,,,0.0,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,165,63717.0,357,18.88886452,6/14/2020 5:57,6/13/2020 22:57,June,22,night,night,POINT (-119.557165 34.409076)
2020-21,A69-9006-7849,2020-06-14 05:30:00,3555.55,6454.56,0.0,34.4122,-119.564919,1,4.4,,,0.0,,In_A Off_A Off_B,In_A Off_A Off_B,165,63690.0,330,18.99772453,6/14/2020 5:30,6/13/2020 22:30,June,22,night,night,POINT (-119.564919 34.4122)
2020-21,A69-9006-7849,2020-06-14 05:29:00,3513.93,6470.68,0.152,34.412346,-119.565372,1,3.3,,,0.1515,,In_A Off_A OS1,In_A Off_A OS1,165,63689.0,329,19.36838913,6/14/2020 5:29,6/13/2020 22:29,June,22,night,night,POINT (-119.565372 34.412346)
2020-21,A69-9006-7849,2020-06-14 05:27:00,3507.23,6452.46,1.516,34.412181,-119.565445,1,3.3,,,1.5159,,In_A Off_A OS1,In_A Off_A OS1,165,63687.0,327,17.85025597,6/14/2020 5:27,6/13/2020 22:27,June,22,night,night,POINT (-119.565445 34.412181)
2020-21,A69-9006-7849,2020-06-14 05:35:00,3677.67,6353.16,1.516,34.411286,-119.563591,3,2.8,,,1.5159,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,165,63695.0,335,17.84560013,6/14/2020 5:35,6/13/2020 22:35,June,22,night,night,POINT (-119.563591 34.411286)
2020-21,A69-9006-7849,2020-06-14 06:04:00,4422.11,5999.6,-0.607,34.4081,-119.555493,1,3.1,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,165,63724.0,364,18.86066818,6/14/2020 6:04,6/13/2020 23:04,June,23,night,night,POINT (-119.555493 34.4081)
2020-21,A69-9006-7849,2020-06-14 06:05:00,4432.33,5951.6,-0.607,34.407667,-119.555382,1,4.1,,,0.0,,In_C Off_B Off_C OS2,In_C Off_B Off_C,165,63725.0,365,18.85685158,6/14/2020 6:05,6/13/2020 23:05,June,23,night,night,POINT (-119.555382 34.407667)
2020-21,A69-9006-7849,2020-06-14 06:10:00,4542.66,5786.51,-0.607,34.406179,-119.554182,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63730.0,370,18.83736992,6/14/2020 6:10,6/13/2020 23:10,June,23,night,night,POINT (-119.554182 34.406179)
2020-21,A69-9006-7849,2020-06-14 06:13:00,4541.35,5745.72,-0.607,34.405811,-119.554196,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63733.0,373,18.82526207,6/14/2020 6:13,6/13/2020 23:13,June,23,night,night,POINT (-119.554196 34.405811)
2020-21,A69-9006-7849,2020-06-14 06:13:00,4561.9,5723.96,-0.607,34.405615,-119.553973,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63733.0,373,18.8254776,6/14/2020 6:13,6/13/2020 23:13,June,23,night,night,POINT (-119.553973 34.405615)
2020-21,A69-9006-7849,2020-06-14 06:15:00,4577.1,5691.1,-0.607,34.405319,-119.553808,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63735.0,375,18.81826591,6/14/2020 6:15,6/13/2020 23:15,June,23,night,night,POINT (-119.553808 34.405319)
2020-21,A69-9006-7849,2020-06-14 06:18:00,4678.25,5640.93,-0.607,34.404867,-119.552707,2,3.4,,,0.0,,In_D Off_C Off_D OS2,In_D Off_C Off_D OS2,165,63738.0,378,18.80771065,6/14/2020 6:18,6/13/2020 23:18,June,23,night,night,POINT (-119.552707 34.404867)
2020-21,A69-9006-7849,2020-06-14 06:21:00,4623.95,5559.46,-0.607,34.404132,-119.553298,1,4.1,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,165,63741.0,381,18.79685402,6/14/2020 6:21,6/13/2020 23:21,June,23,night,night,POINT (-119.553298 34.404132)
2020-21,A69-9006-7849,2020-06-14 06:24:00,4582.95,5472.03,-0.607,34.403344,-119.553744,3,2.7,,,0.0,,Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2,165,63744.0,384,18.7860775,6/14/2020 6:24,6/13/2020 23:24,June,23,night,night,POINT (-119.553744 34.403344)
2020-21,A69-9006-7849,2020-06-14 06:26:00,4532.59,5521.92,-0.607,34.403794,-119.554292,1,5.5,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,165,63746.0,386,18.77807426,6/14/2020 6:26,6/13/2020 23:26,June,23,night,night,POINT (-119.554292 34.403794)
2020-21,A69-9006-7849,2020-06-14 06:27:00,4510.92,5569.96,-0.607,34.404227,-119.554527,4,2.6,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63747.0,387,18.77392769,6/14/2020 6:27,6/13/2020 23:27,June,23,night,night,POINT (-119.554527 34.404227)
2020-21,A69-9006-7849,2020-06-14 06:28:00,4490.85,5602.85,-0.607,34.404523,-119.554746,1,3.0,,,0.0,,Off_C Off_D OS2,Off_C Off_D OS2,165,63748.0,388,18.76988411,6/14/2020 6:28,6/13/2020 23:28,June,23,night,night,POINT (-119.554746 34.404523)
2020-21,A69-9006-7849,2020-06-14 06:30:00,4502.08,5670.21,-0.607,34.405131,-119.554623,2,3.0,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D OS2,165,63750.0,390,18.76101112,6/14/2020 6:30,6/13/2020 23:30,June,23,night,night,POINT (-119.554623 34.405131)
2020-21,A69-9006-7849,2020-06-14 06:34:00,4525.87,5788.23,-0.607,34.406195,-119.554365,1,2.9,,,0.0,,In_C Off_C OS2,In_C Off_C OS2,165,63754.0,394,18.74297523,6/14/2020 6:34,6/13/2020 23:34,June,23,night,night,POINT (-119.554365 34.406195)
2020-21,A69-9006-7849,2020-06-14 06:35:00,4542.35,5821.37,-0.607,34.406493,-119.554186,2,2.9,,,0.0,,In_B In_C Off_C OS2,In_B In_C Off_C OS2,165,63755.0,395,18.73847771,6/14/2020 6:35,6/13/2020 23:35,June,23,night,night,POINT (-119.554186 34.406493)
2020-21,A69-9006-7849,2020-06-14 06:37:00,4517.13,5859.18,-0.607,34.406834,-119.55446,1,3.0,,,0.0,,In_C Off_C OS2,In_C Off_C OS2,165,63757.0,397,18.72948074,6/14/2020 6:37,6/13/2020 23:37,June,23,night,night,POINT (-119.55446 34.406834)
2020-21,A69-9006-7849,2020-06-14 06:42:00,4369.86,5925.51,-0.607,34.407432,-119.556062,1,3.0,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,165,63762.0,402,18.71285057,6/14/2020 6:42,6/13/2020 23:42,June,23,night,night,POINT (-119.556062 34.407432)
2020-21,A69-9006-7849,2020-06-14 06:43:00,4345.89,5963.16,-0.607,34.407771,-119.556323,4,2.7,,,0.0,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,165,63763.0,403,18.7094841,6/14/2020 6:43,6/13/2020 23:43,June,23,night,night,POINT (-119.556323 34.407771)
2020-21,A69-9006-7849,2020-06-14 06:46:00,4325.93,6032.83,-0.607,34.408399,-119.55654,4,2.7,,,0.0,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,165,63766.0,406,18.69986534,6/14/2020 6:46,6/13/2020 23:46,June,23,night,night,POINT (-119.55654 34.408399)
2020-21,A69-9006-7849,2020-06-14 06:53:00,4200.69,6156.66,-0.607,34.409516,-119.557902,3,3.5,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,165,63773.0,413,18.67743301,6/14/2020 6:53,6/13/2020 23:53,June,23,night,night,POINT (-119.557902 34.409516)
2020-21,A69-9006-7849,2020-06-14 06:54:00,4169.8,6157.74,-0.607,34.409525,-119.558238,8,2.6,,,0.0,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1,165,63774.0,414,18.67430496,6/14/2020 6:54,6/13/2020 23:54,June,23,night,night,POINT (-119.558238 34.409525)
2020-21,A69-9006-7849,2020-06-14 06:56:00,4091.72,6182.52,-0.607,34.409749,-119.559087,3,2.9,,,0.0,,In_B Off_B Off_C OS1,In_B Off_B Off_C OS1,165,63776.0,416,18.66783524,6/14/2020 6:56,6/13/2020 23:56,June,23,night,night,POINT (-119.559087 34.409749)
2020-21,A69-9006-7849,2020-06-14 06:57:00,4049.14,6200.23,-0.607,34.409908,-119.55955,9,2.6,,,0.0,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,165,63777.0,417,18.66455269,6/14/2020 6:57,6/13/2020 23:57,June,23,night,night,POINT (-119.55955 34.409908)
2020-21,A69-9006-7849,2020-06-14 06:58:00,4009.16,6209.16,-0.607,34.409989,-119.559985,1,2.8,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63778.0,418,18.6613369,6/14/2020 6:58,6/13/2020 23:58,June,23,night,night,POINT (-119.559985 34.409989)
2020-21,A69-9006-7849,2020-06-14 06:48:00,4288.72,6101.68,-0.455,34.40902,-119.556944,1,3.3,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,165,63768.0,408,18.69321442,6/14/2020 6:48,6/13/2020 23:48,June,23,night,night,POINT (-119.556944 34.40902)
2020-21,A69-9006-7849,2020-06-14 06:09:00,4511.81,5814.21,-0.152,34.406429,-119.554518,4,2.7,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63729.0,369,18.84126663,6/14/2020 6:09,6/13/2020 23:09,June,23,night,night,POINT (-119.554518 34.406429)
2020-21,A69-9006-7849,2020-06-14 06:06:00,4444.79,5913.83,0.152,34.407327,-119.555247,8,2.7,,,0.1515,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,165,63726.0,366,19.33268166,6/14/2020 6:06,6/13/2020 23:06,June,23,night,night,POINT (-119.555247 34.407327)
2020-21,A69-9006-7849,2020-06-14 06:22:00,4614.65,5526.26,0.152,34.403833,-119.553399,7,2.6,,,0.1515,,In_D Off_C Off_D Off_E OS2,In_D Off_C Off_D Off_E OS2,165,63742.0,382,19.31949043,6/14/2020 6:22,6/13/2020 23:22,June,23,night,night,POINT (-119.553399 34.403833)
2020-21,A69-9006-7849,2020-06-14 06:33:00,4531.51,5756.83,0.303,34.405911,-119.554303,4,2.7,,,0.3031,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63753.0,393,19.74425888,6/14/2020 6:33,6/13/2020 23:33,June,23,night,night,POINT (-119.554303 34.405911)
2020-21,A69-9006-7849,2020-06-14 06:00:00,4365.08,6096.8,1.364,34.408976,-119.556114,4,3.1,,,1.3643,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,165,63720.0,360,17.96380806,6/14/2020 6:00,6/13/2020 23:00,June,23,night,night,POINT (-119.556114 34.408976)
2020-21,A69-9006-7849,2020-06-14 06:08:00,4485.19,5851.49,1.668,34.406765,-119.554807,4,2.7,,,1.6675,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63728.0,368,17.70266533,6/14/2020 6:08,6/13/2020 23:08,June,23,night,night,POINT (-119.554807 34.406765)
2020-21,A69-9006-7849,2020-06-14 06:07:00,4456.88,5884.97,2.577,34.407067,-119.555115,7,2.7,,,2.5771,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2,165,63727.0,367,16.90577316,6/14/2020 6:07,6/13/2020 23:07,June,23,night,night,POINT (-119.555115 34.407067)
2020-21,A69-9006-7849,2020-06-14 06:23:00,4619.35,5502.08,2.729,34.403615,-119.553348,1,3.5,,,2.7287,,Off_C Off_D OS2,Off_C Off_D OS2,165,63743.0,383,16.5346508,6/14/2020 6:23,6/13/2020 23:23,June,23,night,night,POINT (-119.553348 34.403615)
